DT,OPEN,HIGH,LOW,CLOSE,AMT,CLOSE多头排列信号,CLOSE空头排列信号,CLOSE_RSI2>80,CLOSE_RSI2<20,CLOSE_RSI3>80,CLOSE_RSI3<20,CLOSE_RSI14>80,CLOSE_RSI14<20,CLOSE_aboveMA5,CLOSE_aboveMA10,CLOSE_aboveMA40,CLOSE_aboveMA200,神奇九转_高9,神奇九转_低9,bband_up_break,bband_down_break,Dir,Value,found,近60bar最大下行超10,低点抬高,大阳线,大阴线,上涨3,下跌3,当前K线低点>昨天低点,当前K线高点>昨天高点,当前K线开盘介于昨天开盘和收盘之间,阳线,阴线,收盘明显高于最低,明显下引线,跳空后缺口不封闭,当前K线最高价<长下引线阴线最高价,当前K线最低价<长下引线阴线后所有线最低价,连续3天以上阴线且最高最低下移,长下引线阴线后所有线最高价<前一根最高价,长下引线阴线后第二根线最低价>下引线最低价,检测到低点后高点到低点下降10,检测到低点后当前点高于最低点,检测到低点后当前点被前高支撑,检测到低点后和前最低点靠近,检测到低点后除去最低后还有相近低点,检测到低点后除去最低后还有2上相近低点,检测到低点后当前低点在之前的下引线附近,检测到低点后高点在之前最低点的左侧,检测到低点后和前最低相隔>=5K线,检测到低点后和前最低相隔>=10K线
2016-03-30,255.23,259.36,255.03,258.53,20842824140,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,-1.0,254.69,2016-03-29,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True
2016-03-31,257.9,257.9,255.07,256.1,17589023700,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-01,256.87,257.01,255.8,256.99,14677191400,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-05,254.54,255.75,254.0,255.25,10925144480,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,258.53,2016-03-30,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-06,256.35,257.26,255.55,255.8,12360822460,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2016-04-07,255.0,256.4,254.62,255.6,15591086440,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-08,256.7,258.68,256.65,257.13,19660667300,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-11,257.28,260.84,256.9,260.75,17395347660,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,-1.0,255.25,2016-04-05,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True
2016-04-12,259.77,261.64,259.71,261.39,15552420120,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-13,262.29,262.3,259.63,259.81,15987665340,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-14,258.82,260.44,256.7,257.44,17502135460,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0,261.39,2016-04-12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-15,258.15,258.7,255.93,256.86,18549324800,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-18,256.69,258.2,255.93,257.67,13113489120,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-19,258.0,259.6,256.11,259.41,19062770520,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-20,259.35,261.76,258.5,259.85,19210058440,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-21,259.96,263.0,259.6,262.65,22785400020,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,-1.0,256.86,2016-04-15,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
2016-04-22,262.99,264.96,259.5,260.25,24795462800,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-25,260.4,260.7,256.73,258.47,17815946900,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,262.65,2016-04-21,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-26,258.39,259.45,257.8,258.21,11228408160,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-27,257.5,260.8,256.02,260.58,16241910860,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-28,260.79,262.1,259.0,261.75,24041210040,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,-1.0,258.21,2016-04-26,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,True
2016-04-29,262.01,266.95,261.1,266.04,29679063140,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,,,,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-05-03,268.99,270.8,268.53,270.37,19085372940,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,,,,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-05-04,269.79,270.96,267.51,268.18,20719170100,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,,,,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-05-05,267.69,269.9,266.77,267.72,18651054840,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-05-06,268.2,269.2,265.76,268.07,20357195420,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-05-09,268.0,270.7,267.51,267.9,35384927340,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-10,266.8,267.39,264.7,265.98,19586678420,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,1.0,270.37,2016-05-03,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-11,265.53,267.19,263.6,266.7,17763165440,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-12,267.52,267.8,265.8,266.29,17155855640,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,,,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-13,265.31,268.42,265.01,267.29,24453319500,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,,,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-16,267.75,269.8,265.88,269.21,26808771600,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,-1.0,265.98,2016-05-10,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True
2016-05-17,269.28,270.49,267.1,267.52,21918283420,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-18,267.55,269.0,266.6,267.7,20083707860,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-19,268.4,268.65,263.75,264.07,30301714820,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,1.0,269.21,2016-05-16,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-20,264.0,264.65,262.3,264.23,20596551420,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-23,264.45,265.48,263.03,263.72,18046626460,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,,,,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-24,263.35,263.8,262.06,262.12,16412214580,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,,,,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-25,262.0,262.07,258.08,258.24,23296992560,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,,,,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-26,258.28,260.45,257.07,259.63,18463524980,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-27,259.5,260.1,256.1,257.95,25751390460,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,,,,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-30,257.7,258.29,254.1,255.09,22907476620,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-31,256.22,257.78,255.43,256.99,14690761820,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,,,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-01,256.96,258.84,256.35,258.13,15750553080,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,-1.0,255.09,2016-05-30,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True
2016-06-02,258.53,258.67,256.07,257.65,16116342200,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,,,,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-03,257.9,257.92,256.6,257.3,13949525120,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,,,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-06,257.0,262.88,257.0,262.3,32272903600,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-07,262.75,264.48,262.2,262.97,11938917200,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-06-08,262.3,265.11,261.57,265.09,16001234100,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-06-13,270.1,272.32,269.7,271.62,21242336440,False,True,True,False,True,False,False,False,True,True,True,True,False,False,True,False,,,,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-06-14,272.5,273.0,270.8,271.34,16971897340,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-06-15,272.1,273.49,271.8,272.68,19004815840,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-06-16,271.6,278.0,271.05,277.31,36678634620,False,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,,,,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-06-17,276.62,278.8,270.39,272.21,38137899760,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,1.0,277.31,2016-06-16,False,False,False,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-06-20,273.17,274.65,271.14,272.02,27503234020,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,,,,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-21,271.24,273.2,271.06,271.5,15974185640,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-22,269.5,270.11,267.26,268.17,23030764120,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
2016-06-23,268.65,269.26,267.5,268.66,17847151380,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2016-06-24,267.79,283.97,266.8,280.6,78752143360,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,-1.0,268.17,2016-06-22,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,True
2016-06-27,281.6,283.35,278.66,282.57,35065535740,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
